Sector,Ticker,Risk_Score,Momentum_Score,Quality_Score,Size_Score,Growth_Score,PE,PE_ZScore,composite_z_score
industrials,LII,0.1808188170819338,-0.4134038847063448,0.6628642350973638,-0.1379219465700265,-0.081899399256038,21.549133,-0.4378834087069487,-0.06616322597869169
industrials,TXT,-0.6377110530387093,-0.0082979923799729,-0.5054453201723258,-0.1866006344791973,-0.0757071528568711,17.52481,-0.5440836124631024,-0.1869866664651326
industrials,ATI,0.1198382812328474,0.4942565344077309,0.0975226092556412,0.1047022833046875,-0.0872660128019827,53.561054,0.406897821036761,0.22856016828201878
industrials,G,0.312474578697594,-0.5303402646883122,0.0926366550133179,-1.1505666361556488,-0.080970562296163,9.788343,-0.7482457465047188,-0.36869173973588815
industrials,PWR,-0.4253897138105485,1.1010004822834485,-0.64163914357134,1.520146736767155,-0.0607425573922177,98.965805,1.6051102427776165,0.5212873660558733
industrials,XYL,-0.2559708332118242,-0.8588722164389506,-0.1248476989831505,0.2547557111297264,-0.0850987265622743,27.364763,-0.2844113611177269,-0.3664814042136355
industrials,DE,-0.2754455901552161,-0.6315514228098004,-0.1492754085708333,1.7650573206296318,-0.0993408932803582,29.946238,-0.216287313671382,-0.047966985631274
industrials,DRS,0.2216297154539401,-0.1907556806722207,-0.3869012330900249,-0.4422665013382892,-0.0817961951493852,41.981304,0.1013130532521372,-0.2176110127594643
industrials,TKR,-0.4741154467983069,0.6386166863999704,-0.1590565772639231,-0.7654309737479276,-0.0796289089096768,27.261362,-0.2871400703362936,0.06220878640421815
industrials,ADP,0.0344396044249231,0.3176871000645834,0.5767527921419495,1.35382922302662,-0.0806609499762046,21.017723,-0.4519070967354837,0.43613717688172665
industrials,GGG,-0.6705457007487231,-1.008348798511293,0.8702867925398579,-0.4009412489194117,-0.0856147470955382,24.715685,-0.3543194235088282,-0.3718145318947804
industrials,DAL,0.0392913350703521,0.5893177408843996,-0.6120193706204847,0.8302123316271801,-0.0745719076836905,11.115329,-0.7132271400008264,0.24282481092072064
industrials,LECO,-0.4389203217784629,0.1727848577902545,0.3906692929041072,-0.2766384014329224,-0.0758103569635239,27.185759,-0.2891352019409328,0.05558200522305207
industrials,TTC,-0.5247151106606408,-0.3671331721168012,-0.1525694883334043,-0.7120118329140488,-0.0835506649624825,27.18563,-0.2891386061970734,-0.34125266962115797
industrials,GXO,0.2453085928307052,-0.384568413632844,-0.8603799061107731,-1.1419809825706724,-0.0767391939233989,42.38393,0.1119381852898799,-0.49159435799807755
industrials,RBA,-0.4593833383970547,-0.0684248660958926,0.0876865950885256,-0.0082478571185442,-0.0761199692834822,48.706974,0.2788006764863185,-0.0592717627620908
industrials,DCI,-0.3173912154024447,-0.3479583781794549,0.2283489088432224,-0.6314824685421634,-0.0847891142423159,26.143751,-0.3166333580073177,-0.23451468383927326
industrials,LOAR,0.4843952477406805,-0.4514703280120309,0.5035852880923993,-1.0828164266153206,-0.0506285549402451,87.80282,1.3105237293374952,-0.23096876915283665
industrials,TT,-0.4433582460401832,-0.2905471693125301,0.2969757690806565,1.444343036365871,-0.0816929910427324,34.48165,-0.096599684592378,0.11575952259536763
industrials,HAYW,-0.2160817668057775,-0.1917540829877021,0.0953433379051373,-1.6739793798089575,-0.0760167651768294,18.972603,-0.5058769596679036,-0.3492087771960685
industrials,RBC,-0.7325829896092028,-0.0533198387739759,0.4475214657371705,-0.0942000673183312,-0.0689988859244403,61.736496,0.6226443220498797,-0.017212084766783663
industrials,DOV,-0.6607583783169556,-0.2197277328940564,0.1220999950787761,0.3218878571787616,-0.0774616226699684,26.2375,-0.3141593610388994,-0.07773741880783605
industrials,LMT,-0.2330768412150231,-0.7867333903499704,-0.2607412886680571,1.6309600283496897,-0.087575625121941,25.835272,-0.3247739900228131,-0.14768360030307998
industrials,TDG,-0.2467637140937434,-0.2480601096223493,1.8452605151935195,1.101970844071185,-0.0689988859244403,37.874844,-0.0070547116406148,0.3876711925863567
industrials,BA,0.0896331276891431,-0.0289696987531574,-1.34249898407286,1.933313347720493,-0.0734366625105099,86.22835,1.268974123401801,0.029379697535745864
industrials,HEI-A,-0.1949814518823235,-0.067910787809496,0.4265892214553743,0.4114918523517905,-0.0730238460838988,44.45238,0.1665237171816828,0.08957761517395711
industrials,RRX,0.127184254273763,0.0238478391865736,-0.3014863058074375,-0.3450127684737826,-0.0834474608558297,46.69302,0.2256532712816366,-0.10633803342715703
industrials,ETN,-0.3148557812880578,-0.1546494775658538,0.1082163475125146,1.819633130303005,-0.070546947524232,38.33007,0.0049585124358567,0.2050211453905596
industrials,LYFT,0.9535577390988512,0.6116434678696808,-1.2703345253350384,-1.172460025667016,-0.0736430707238155,2.0321636,-0.952928082552119,-0.11707310792045572
industrials,TRU,0.2691418358956841,0.100988301770169,0.2466807534614489,-0.3280265741902184,-0.0737462748304682,19.573408,-0.4900219665627985,0.04278526094805641
industrials,BAH,0.4233825450993272,-0.3144784632593116,-0.1436998692752992,-0.6564026022414093,-0.0945935043743302,11.402899,-0.7056382877655171,-0.24310009506352048
industrials,HEI,-0.1353836596518269,0.0263166933152585,0.4265892214553743,0.6745510311906382,-0.0730238460838988,59.494072,0.5634676889347722,0.17304031805906575
industrials,RSG,-0.5961080638197834,-0.4145973216512548,0.3672938125122371,1.05350347554241,-0.085201930668927,29.932663,-0.2166455522536205,0.006212326141839264
industrials,EME,-0.0162350316065262,0.5281101162843739,-0.0607792994672572,0.5808158480880699,-0.0675540284313013,28.486912,-0.2547983175213843,0.2801940937225934
industrials,TREX,1.1744227000109315,-0.3677224282715223,0.5948519417506432,-1.4036607435283026,-0.0868531963753715,21.766668,-0.4321427508810002,-0.18627616251347454
industrials,BR,0.214793242260767,-0.4030947220299835,0.3450709580919303,-0.1098599720451426,-0.0798353171229824,16.095186,-0.5818107929341251,-0.114607927905165
industrials,HXL,-0.3503299116874876,0.353326230909109,-0.2068951672876481,-0.986800645558507,-0.077668030883274,57.07947,0.4997473502865034,-0.08782643881642613
industrials,RHI,1.035637202841617,-0.1811294409480706,-1.0097636535424963,-1.738904879855226,-0.0918069934947051,21.007692,-0.4521718106373941,-0.4754638621592401
industrials,EMR,-0.2683363579975548,-0.2314293656085908,0.5165329398423189,1.2074162377823294,-0.0848923183489687,31.578703,-0.1732072438994503,0.15634554402309236
industrials,UHAL,0.0653439996947906,-0.1843871601295805,-0.7890549953454593,-0.6219443960952343,-0.0859243594154965,109.68085,1.8878758066392536,-0.3306467073206916
industrials,BLDR,1.141168817316922,-0.6041894903180316,-0.8307657357661842,-0.8047760472163505,-0.0983088522138303,28.301529,-0.2596904974912642,-0.46204682611587145
industrials,HON,-0.6186120041320424,-0.3256862174118008,0.1747990521397975,1.7743227029878792,-0.0854083388822326,36.350876,-0.0472715908816346,0.11645700806835013
industrials,EFX,0.3903073281603888,-0.584512889653613,0.2938572104369568,0.0044216122908833,-0.0731270501905515,28.880281,-0.2444174738487083,-0.16633977140072492
industrials,MTZ,-0.2902568464867727,1.6197175087062607,-0.6633604000385938,0.3806552649888536,-0.0522798206466896,67.154655,0.7656272758990709,0.562139895409815
industrials,UHAL-B,-0.0454773039514358,-0.2051305993617952,-0.7890549953454593,-0.6924161782606995,-0.0859243594154965,100.21276,1.638016864605624,-0.35802230236950117
industrials,BWXT,0.125686198286452,-0.0730923470644659,-0.2934234100789451,-0.0512524838513162,-0.0609489656055233,54.109333,0.4213666749322411,-0.09466339081832079
industrials,HWM,-0.4482156367958684,0.2860176533857201,0.8800555693751614,1.470283505142736,-0.068173253071218,59.52436,0.5642669766090881,0.4658460330230036
industrials,ROK,-0.4236552722256263,0.5675534939615944,0.3659274051313452,0.8356170747332987,-0.0756039487502183,46.96677,0.2328774194869986,0.38529486768830923
industrials,AOS,-0.2134651097197979,-0.8151662395263227,0.4487502504270353,-0.8138366683408426,-0.0898461154683022,15.274667,-0.6034639467654144,-0.4045954369997497
industrials,ESAB,0.424488638392809,-0.6160681997886807,-0.1196166448833236,-1.1211269802318908,-0.077668030883274,24.293652,-0.365456698173864,-0.4302264977288612
industrials,MIDD,0.0457207955903001,-0.0143851252385158,0.0150386131233483,-0.9605177723048902,-0.0724046214439821,20.314129,-0.4704746486346744,-0.1618569657114366
industrials,UBER,0.0016762245965726,-0.3637797649495223,-0.1454815248789928,1.785197059371784,-0.072920641977246,17.821339,-0.536258335958307,0.08936963360031872
industrials,CHRW,-0.0170806046651779,0.4843419643363132,-0.373821802027191,0.0374648437850386,-0.0887108702951216,35.19798,-0.0776960349706539,0.11523360105361392
industrials,HUBB,-0.4709555482168019,-0.5289671482329754,0.3935997455239749,0.2161393789982366,-0.0764295816034406,28.090479,-0.2652600188747954,-0.1548342456634343
industrials,ROL,-0.5548820419598844,-0.2937061712073217,0.5949366467604429,0.2385135924402561,-0.0773584185633156,49.045868,0.2877439476531055,-0.024098407115513733
industrials,MMM,-0.3826240009304298,-0.1457996691263689,0.4343150457448975,1.2428171991074088,-0.0865435840554132,29.428574,-0.2299482504990734,0.17262272227178369
industrials,ECG,0.370943248158287,1.0903859531782192,-0.1686225903275841,-0.84921199829981,-0.0616713943520928,34.016018,-0.1088875186641921,0.2951157941940201
industrials,MSA,-0.5134749065205165,-0.1348431981049179,0.6091479452166695,-0.9734371893873196,-0.0775648267766212,23.10135,-0.3969210501503007,-0.14225636699508215
industrials,UNP,-0.7924399899842278,0.2441593884693787,1.5170133662060103,1.853524934583568,-0.0845827060290103,21.88313,-0.4290693673255924,0.6005175044558666
industrials,CACI,-0.057875493104511,-0.3702891383160951,-0.3847080973001436,-0.5123919942928958,-0.0791128883764129,20.699835,-0.4602960283325836,-0.32073063921614475
industrials,HII,0.0489691669362261,-0.7027078879053746,-0.6222294749407209,-0.3951471360613058,-0.0740558871504266,20.833658,-0.4567644952356479,-0.473667665991732
industrials,ROP,0.1592261226845865,-0.5678431224267609,0.6182058537436419,0.4596280379890134,-0.076223173390135,20.40824,-0.4679910986373966,-0.04500943747435827
industrials,AAON,0.8282692888691784,0.6751923903669673,-0.1740445830405546,-0.5164338784924095,-0.0318454075294388,95.461,1.5126199021350817,0.21542162817718363
industrials,EXLS,0.4271012707404012,-0.3639553168221658,0.2998260609538579,-1.3126872834734182,-0.0736430707238155,18.796177,-0.5105327681474623,-0.27771154697634254
industrials,MSM,-0.6653246955820381,0.5246839290972329,-0.3029612787502853,-1.0662195570636677,-0.0848923183489687,28.629032,-0.2510478300585677,-0.0726411963344892
industrials,UAL,0.4042207285799331,0.2035626512430766,-0.5691005942746096,0.4446610423120206,-0.0769456021367045,8.940966,-0.7706076717423992,0.060169175761847174
industrials,CSL,0.1586995086999324,-0.4126479458960843,0.4196716289702046,-0.3356416545254684,-0.0920134017080106,19.497662,-0.4920208718777331,-0.14574821613652786
industrials,IEX,-0.6127090604713136,0.1293424626072782,0.2935793507914552,-0.2158135945180301,-0.0787000719498018,30.884615,-0.1915239364275354,0.01605514356446895
industrials,RTX,-0.5566056514047762,-0.5259675438442588,-0.2720740124292115,2.220542273243481,-0.0789064801631073,33.210133,-0.130154487345391,0.025946760462744658
industrials,AYI,-0.0028128181919701,0.0455902923226108,-0.0200592447243404,-0.7254836755798911,-0.082828236215913,21.09978,-0.449741646765484,-0.11292894698367154
industrials,EXPD,-0.4758087516646773,0.5033248286917544,0.1231635131640532,0.045697851086158,-0.0833442567491769,25.56129,-0.3320042606113117,0.18561846850862018
industrials,MLI,-0.3365751461587935,0.6408860130387807,0.9226781253082716,-0.2573252561361752,-0.0679668448579124,17.482306,-0.5452052752770593,0.35768342787141355
industrials,UPS,-0.333033047431619,-0.1659442830509895,-0.3253923982840441,1.3113408512698497,-0.0895365031483439,16.34628,-0.575184527109551,0.0351453212412205
industrials,CARR,0.2460884563853684,-0.3193761433149765,-0.5487249054510521,0.8722688746695852,-0.0854083388822326,42.093334,0.1042694781779698,-0.09493378887037292
industrials,ITW,-0.6267975094752388,-0.4941382073819305,1.1377092486747824,1.1613677240921378,-0.0831378485358714,23.416897,-0.3885938965657989,0.13381127696765222
industrials,R,-0.2394594145609895,0.4942050996711993,-0.307266920612396,-0.6546102824942168,-0.0880916456552049,20.282627,-0.4713059732621276,0.008286961129508752
industrials,WMS,0.0394322294046213,-0.4096825876635948,0.468880294037949,-0.5868331900360237,-0.077668030883274,24.403671,-0.3625533426984093,-0.18036887151189024
industrials,FAST,-0.471485117990206,-0.6057252203665592,1.0711805035291109,0.83767707369677,-0.0750879282169544,38.884956,0.0196017223028175,0.038292078095886375
industrials,NDSN,-0.7456612566366992,0.3779424745677862,0.558969537503718,-0.1763761654451603,-0.0791128883764129,30.972223,-0.1892119978851597,0.16347197489587917
industrials,URI,0.2625431035494648,0.5322337086296867,0.5241660032403008,0.9741736249884064,-0.0804545417628991,23.981094,-0.3737049732963172,0.4709097902835453
industrials,CAT,-0.3712824357106892,1.107860285749264,0.221497177187636,2.693113523626737,-0.0649739257649818,43.862915,0.1509679819419616,0.8719509348806711
industrials,IR,0.002658753899667,-0.7963688245269084,0.1003284313334527,0.3054903458300146,-0.0800417253362879,47.912163,0.2578259460415624,-0.2712593612298796
industrials,SAIA,0.2532589038534052,0.5054637315571814,-0.2433127364573417,-0.4309217458499821,-0.0854083388822326,47.873035,0.256793374458076,0.09568938789926591
industrials,ACM,0.4691826392356037,-0.8667491016074306,-0.5371716644087785,-0.6719270557835226,-0.0870596045886771,15.039666,-0.6096655250390519,-0.5393101009133344
industrials,FDX,-0.6146251576682603,0.4964131233657871,-0.4667946732805647,1.3924735212303527,-0.0793192965897185,21.057693,-0.4508523051235445,0.27175251438803694
industrials,NSC,-0.8515405205093884,0.293695736972599,0.99347166158147,1.1375328211441027,-0.0876788292285938,26.520237,-0.3066980496557416,0.40603053822362817
industrials,VMI,-0.399282445330708,0.8051087750189602,0.1023140908572169,-0.6062452093705847,-0.0814865828294269,28.571508,-0.2525658644014544,0.2088533037810084
industrials,CTAS,-0.440964031562336,-0.3590428406917085,0.9231459544254352,1.1191178721526112,-0.0787000719498018,36.483124,-0.0437816213771133,0.15595046161775483
industrials,ITT,-0.5376103051706127,-0.5149933836941771,0.0540959290938979,-0.1040342553030704,-0.0541374945664397,34.393295,-0.0989313361528702,-0.26365181690420636
industrials,SAIC,0.2489051701965817,0.0819485253754111,-0.4060095238493748,-1.3526679708691562,-0.0928390345612329,12.988313,-0.6637998742391031,-0.2518756892006396
industrials,AGCO,-0.2144692562680299,0.3637709151652012,-0.6717902838936138,-0.7832649882542257,-0.0731270501905515,10.881389,-0.7194007189274471,-0.12884232826970504
industrials,FERG,-0.3025433339492941,-0.5956818209592942,-0.3562147182636107,0.7018515464071391,-0.0841698896023992,21.97933,-0.4265306894905026,-0.23681327062965898
industrials,NOC,-0.1939905490556277,-0.8806068663149427,-0.0947607686983705,1.2361084287831865,-0.0833442567491769,17.421762,-0.5468030061590519,-0.21236872101186513
industrials,VLTO,-0.5479031675082057,-0.413162793409082,0.6171810900054645,0.0707000679786026,-0.0808673581895102,22.371134,-0.4161911455144162,-0.09464469285535988
industrials,SSD,-0.3650627354558312,0.1055219934889367,0.3761620793209868,-0.8464387585100989,-0.0784936637364962,21.689331,-0.434183642021669,-0.05816865560927864
industrials,J,0.0984703489173775,-0.3599758208787255,-0.8162924074636507,-0.3333074212486027,-0.0600201286456482,33.83186,-0.1137473713955276,-0.3552624526491697
industrials,SNDR,0.0011086398934603,0.4838577808946797,-0.8209908691463159,-1.0808957990399382,-0.0880916456552049,59.64286,0.567394142133601,-0.1414896630389167
industrials,AL,-1.054595579345835,0.5756414240007477,0.2969692032050116,-0.8857507201855621,-0.0723014173373293,6.996771,-0.8219141660624862,0.06317227908684285
industrials,FLS,0.4150291871277356,-0.3393417041447731,-0.0971261120513793,-0.7074556063937528,-0.0947999125876357,25.591911,-0.3311961852060281,-0.2530090194192495
industrials,NVT,-0.1707884812499549,1.1806568035795717,0.0443276125559339,0.2687781768465903,-0.032671040382661,55.816948,0.466429921827946,0.5116710417605502
industrials,VRSK,0.5554149565022463,-0.3363383400574563,2.1212466315051923,0.1155462299045882,-0.0838602772824409,26.083841,-0.3182143578940145,0.3057033932215651
industrials,CMI,-0.4334835807472281,0.4833093395089546,-0.2085814715576057,1.3357190548135125,-0.0850987265622743,33.223377,-0.1298049837149551,0.31825074377751217
industrials,JBHT,-0.2633838305210245,0.7552519652474814,-0.3420997552583852,0.1910055126404955,-0.0831378485358714,40.181675,0.0538215953136259,0.23835239564645247
industrials,ST,-0.2555118696434688,0.9437301703198798,-0.1037410203316338,-0.9125318574787512,-0.085201930668927,147.24242,2.879109956433152,0.18851084849757968
industrials,JCI,-0.6560158750749038,-0.0296564507467003,-0.1483263473178003,1.2961541687279954,-0.0794225006963712,42.311928,0.1100380825717705,0.09997871685972295
industrials,ALK,0.9313864035528332,-0.1431929976392627,-1.1646247025056509,-1.293568560444388,-0.0825186238959547,84.36735,1.219863110396582,-0.42586453505862726
industrials,FTV,-0.6004498452422372,-0.0458099410996212,0.0596287181834976,-0.0786424523307869,-0.0799385212296352,34.782352,-0.088664284359871,-0.07716169718632303
industrials,ODFL,0.0115033931894732,0.0129705347598168,0.9927010060910528,0.7113173527813633,-0.09087815653483,43.847916,0.1505721645942638,0.2873027633259044
industrials,VRT,0.5337076052330928,1.4240029347223062,0.3657403120200369,1.651256618725971,-0.056820801339412,81.865,1.1538271386643897,0.9324029117420085
industrials,CLH,-0.4486379222298229,-0.2138538076265331,-0.2503095100853567,-0.2326998860340793,-0.0859243594154965,38.9308,0.0208115263222754,-0.21782212272983772
financial-services,FHB,-0.3987360710331025,0.2025905641533384,-0.3046185443118552,-1.5149925982357997,-0.2405189941106042,11.995614,-0.0923256492795235,-0.21121258334072196
financial-services,PRI,-0.6332315650037122,0.2140015255782296,0.4236544596004488,-0.7428280944771408,-0.2146588274034818,11.739404,-0.0925434229182308,-0.09703738664599357
financial-services,CBOE,-0.7442426288437999,1.103080056940288,0.7605417315845193,0.4231514108084777,-0.2737677798769043,30.490614,-0.0766052502010624,0.37860705260851774
financial-services,LAZ,0.5655841958295463,-0.0081840903075017,0.1852315489024075,-1.233010262552103,0.0550257682565085,19.07143,-0.086311339935065,-0.0030046657136700962
financial-services,TRV,-0.9170675466983264,0.4204081774382043,0.1821266250292506,0.8680013639823023,-0.4769548040042943,9.14806,-0.0947460161504328,0.0114763307592108
financial-services,CBC,-0.6245426614948647,0.9451350352036856,-0.2045388404685187,-0.939870249303322,-0.1296897082229369,711.25006,0.5020273622645811,0.15017165288567383
financial-services,FHN,-0.3090837067640739,0.0475157095621385,-0.2893125477153748,-0.5214993938534092,-0.1555498749300592,12.1758795,-0.0921724270248558,-0.14326731542907686
financial-services,PFG,-0.7398486462155716,1.609434948799647,-0.2735453793841734,0.0137448070889046,-0.6801418281316843,14.8995695,-0.0898573422037683,0.3545806254104594
financial-services,NLY,0.723840593507548,-0.217415193143212,-0.0754451300554464,-0.2712017297360576,1.288925151139204,6.9193554,-0.096640372773304,0.3089546057966236
financial-services,LNC,0.0461073730479227,0.1361346092352975,-0.4280810726987193,-0.9319236022062548,-0.0521092081015698,3.9420128,-0.0991710574916226,-0.07771921026426416
financial-services,TFC,-0.2954796981359526,-0.0703041564358941,-0.3477942933477917,0.8054984014346064,-0.3217938037615602,11.975248,-0.0923429599931019,-0.1085342766349007
financial-services,SCHW,-0.3795181963923671,-0.4257278727083668,-0.1351661375082914,1.5712462910241696,0.0698030063748641,17.922464,-0.087287939234745,-0.0784595434833687
financial-services,FISV,1.762845773771878,-0.0620091288892338,2.1983508341939373e-17,0.258900057566773,1.0253768749604344e-16,9.683051,-0.0942912839512771,0.2748086764915783
financial-services,PGR,-0.3394361042536753,-0.4661167782466258,0.4688249169928608,1.3327673029478289,-0.1924929702259484,10.15318,-0.0938916832214389,-0.12192831611947046
financial-services,AON,-0.2897180132676428,-0.1798773284592181,0.6988609856405883,0.9180149518254106,-0.2737677798769043,17.825468,-0.0873703839943565,-0.03564206788730585
